Author(s) ID	Year	Link
"24366123600;56521217000;36451190200;57217018415;6507127008;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085770789&doi=10.1016%2fj.mehy.2020.109907&partnerID=40&md5=72d2f937e34cfd1307645a780a543b42
"57204268153;57216921419;57216928230;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085287139&doi=10.1016%2fj.mehy.2020.109866&partnerID=40&md5=d03a405107d66e359595d958a5a9f678
"7102892131;7102767922;7005465978;57213171090;14050582300;7401652685;7004350987;57217019561;7006833126;7004300258;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085758837&doi=10.1016%2fj.meegid.2020.104384&partnerID=40&md5=350a72c64d78dc304d80457cb55f0050
"57214062742;7404160265;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085283096&doi=10.34172%2fjnp.2020.37&partnerID=40&md5=e762662ac519663af1a52ee9f2bd7113
"25230512500;36677335200;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085762116&doi=10.1016%2fj.mehy.2020.109906&partnerID=40&md5=7042cd459d95d9584cd296592e4225d6
"23059252800;7402432583;57217095836;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086147920&doi=10.1016%2fj.maturitas.2020.06.003&partnerID=40&md5=fe8f85a79bb219bd759a2f3a0807c0d6
"57190249632;57217055589;57217059717;57217054308;57217053845;57202893405;57217055843;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085978505&doi=10.1016%2fj.mehy.2020.109858&partnerID=40&md5=a26e4860797672d7eb81070f64344065
"57213415117;35520527600;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085840324&doi=10.1016%2fj.bios.2020.112349&partnerID=40&md5=08ad63a06f288590dfa9efef24819ab6
"57217021538;57217017004;7005700523;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085742562&doi=10.1016%2fj.mehy.2020.109886&partnerID=40&md5=c94066c2d43c6b73a4c29112819980f5
"22986401100;55530721700;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085562769&doi=10.1016%2fj.scitotenv.2020.139806&partnerID=40&md5=2cce70ff7175887b434146a38e9e8c7b
"57216927098;57216924240;56864590100;57216929391;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085285064&doi=10.34172%2fjnp.2020.31&partnerID=40&md5=74b1007c244d0e70a83688220b9136fc
"57216785171;57216784743;8343511800;34975047400;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085253684&doi=10.34172%2fjnp.2020.33&partnerID=40&md5=e48b3fa1e2136aef1f83e0c5a59b1512
"57217048338;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085929650&doi=10.1016%2fj.mehy.2020.109884&partnerID=40&md5=ec0019ea725a5449aba033eaea61cafa
"7003876738;57133043700;57193772331;57215876497;57191402580;57216222841;56398569100;6603814572;7202503628;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085163444&doi=10.1016%2fj.mehy.2020.109856&partnerID=40&md5=24d9c9ec5684e79f75e1f9b825e09e1a
"8523109000;36492189200;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085296023&doi=10.1016%2fj.mehy.2020.109877&partnerID=40&md5=3c3b3a8ef6db875cad31aad649ee4b0d
"25649764700;7006431057;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085176477&doi=10.1016%2fj.mehy.2020.109878&partnerID=40&md5=66d2f1249c1ae21e70d85e425736428d
"55053599400;57189040728;15045821700;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084861488&doi=10.1016%2fj.jclinane.2020.109877&partnerID=40&md5=8eefb7066e8f05c7b45ed2010000fec5
"57189901867;57188867467;57216825393;57216824665;6504502027;17134057300;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084843537&doi=10.1016%2fj.jclinane.2020.109882&partnerID=40&md5=8c4cc48d101de9d39c6f272860e61c9d
"57189756873;57194425869;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085368269&doi=10.1016%2fj.mehy.2020.109881&partnerID=40&md5=f78a7e6a183ef1344e66b5312fbea832
"57216965257;57216963775;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085583669&doi=10.1016%2fj.mehy.2020.109883&partnerID=40&md5=11985f85ba4954dc318d23c914db568a
"15923856800;57217128758;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086373805&doi=10.1016%2fj.physd.2020.132599&partnerID=40&md5=af5337b568b0b4302a2469a9373348ba
"57216924140;25422510100;57216930463;25960705300;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085281896&doi=10.34172%2fjnp.2020.34&partnerID=40&md5=f3ab59dc6213ca4dd06f88d715d84a50
"57197836142;57212473555;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086079142&doi=10.1016%2fj.ssci.2020.104862&partnerID=40&md5=37cc194879961ae26b6053d76cd15df3
"57211441625;35901030200;57203386175;56676423600;7004412654;57211629807;26429875600;7004891877;15727939100;9233524100;6603794619;57202900144;57217132243;12786146900;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086407354&doi=10.1016%2fj.yebeh.2020.107211&partnerID=40&md5=16c3315dd3bea7d6b56bedfc1c090b39
"57216821741;22987015000;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084844722&doi=10.1016%2fj.mehy.2020.109846&partnerID=40&md5=29fabe6b8f082adfd2c606b21e6f32ba
"56566236100;14819290000;16689856100;57203862122;57209854735;7004765368;7003394359;6506686976;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084959240&doi=10.1016%2fj.scitotenv.2020.139652&partnerID=40&md5=36d96a43293fbb09e250b00b23241b90
"57216908709;56158622800;57216909442;57216909925;57216911537;57216911151;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085246860&doi=10.1016%2fj.scitotenv.2020.139487&partnerID=40&md5=91a9cccd43c46d0e82cf2014b607d50c
"36678807100;56469066700;6603611887;53663835000;6602627240;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085243323&doi=10.1016%2fj.scitotenv.2020.139612&partnerID=40&md5=d13b4b26c109379d265c084af216b5a8
"35609664600;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085362543&doi=10.1016%2fj.scitotenv.2020.139631&partnerID=40&md5=d007e5d582e2301af643682a78d85641
"57217025298;57217025612;57214950899;57217025484;57195905709;16175370700;57217025240;57217025595;57217025117;57216601247;57162487900;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085839844&doi=10.1016%2fj.bios.2020.112316&partnerID=40&md5=8e7e754aca62d6e9538634fe507d06a0
"24171600100;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085180959&doi=10.1016%2fj.scitotenv.2020.139560&partnerID=40&md5=f987ce48e6ea850c94aa851d10deab60
"56160973000;56161060900;57217053445;56115852000;36104937000;57213329710;15065354400;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085965714&doi=10.1016%2fj.omtm.2020.05.013&partnerID=40&md5=4b1a4768b3fc48e7a3c4a726a47947c9
"55456390100;57202648087;57216790418;57216726246;57216442015;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084657498&doi=10.1016%2fj.scitotenv.2020.139278&partnerID=40&md5=497607770d4e3f6b385f3da22f9e4001
"57211681821;57216962386;57203035748;57216896991;57216961374;57216961681;36992330300;57216961348;15768161200;36445711700;57213789915;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085539772&doi=10.1212%2fNXI.0000000000000789&partnerID=40&md5=b8f48b53949605d7c9faf7bbe957c681
"56624571900;7004088024;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083443858&doi=10.1016%2fj.meegid.2020.104327&partnerID=40&md5=8aae5252a8bee61a8606e15163e679c0
"57209415388;6603425715;25521392200;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085068285&doi=10.1016%2fj.ajoc.2020.100735&partnerID=40&md5=a8f24e3a04430da4b0b7a2637c0350a5
"55509669000;57197720534;8504961900;7202449867;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086397880&doi=10.1016%2fj.virusres.2020.198058&partnerID=40&md5=c4a44e90528111ab5d9a6e60146854aa
"57204197727;57215773505;57215781877;57217130096;56247690900;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086377797&doi=10.1016%2fj.lfs.2020.117956&partnerID=40&md5=d6520777e329b15a3190687e5e4e7d62
"56347065200;56789664900;6603994870;56591992800;6603495226;55883141700;57188749919;21740838800;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086402197&doi=10.1016%2fj.envres.2020.109808&partnerID=40&md5=f1f2d067d220018e1eede61e6e3053dc
"55364121100;24278817900;57188760529;57217018270;57192304786;57216351897;57213506779;57216337878;57211109695;57217017903;57216258786;56611152500;57217022024;57216556877;57215601398;57216110275;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085770987&doi=10.1016%2fj.phrs.2020.104960&partnerID=40&md5=a9e569bfe5289528929c69d773b6487f
"57200079049;26027539300;8633400800;57194132964;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084511183&doi=10.1016%2fj.scitotenv.2020.139356&partnerID=40&md5=858d1f631e5c759fbda362c4abd737fa
"57217139482;57217129815;57217133406;57217139311;57217123058;7404926192;23669624100;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086366718&doi=10.1016%2fj.thromres.2020.06.008&partnerID=40&md5=f5014ced030a86d4f33ce22ac9517f0b
"57194653625;55887347200;57211189928;57217086197;56048964200;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086086560&doi=10.1016%2fj.msard.2020.102250&partnerID=40&md5=dd2fe95775fdc360194912fd6bde0823
"57217148060;57217146250;57217143095;6603297264;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086445529&doi=10.1016%2fj.msard.2020.102199&partnerID=40&md5=461d08a11b1607033ed33e35e896e5d3
"54392512000;57217083653;57217080937;57217083583;57217083248;55693587100;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086116361&doi=10.1016%2fj.msard.2020.102249&partnerID=40&md5=4672db751e54d7ddf02be3120a9cf955
"6507716244;57203216460;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084357636&doi=10.1016%2fj.mehy.2020.109815&partnerID=40&md5=d272a7c59f51ece96c1278f0c8e1a9e3
"56591419700;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086097048&doi=10.1016%2fj.amjoto.2020.102573&partnerID=40&md5=d5b5da63e893b418ac10408a7b84a71c
"57210891326;57214226906;7202591555;7402432834;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086385706&doi=10.1016%2fj.pharmthera.2020.107587&partnerID=40&md5=27baaba217ed48f7a72b91466f5b51a4
"57216969064;57216850043;57209784995;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085578842&doi=10.1016%2fj.cca.2020.05.044&partnerID=40&md5=6282f7ac2f3e803d61e3b0b58775e5fd
"57193235264;55881216500;57217137098;9741415900;34973332600;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086357929&doi=10.1016%2fj.cyto.2020.155151&partnerID=40&md5=500b3968b5beb2bde5e37240fe17e8c8
"6603455122;56896981000;57216925481;57209636293;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085338257&doi=10.1016%2fj.jor.2020.05.016&partnerID=40&md5=474cb1035c7e2f98b75bdc501b0569d3
"57215660100;22949896900;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084436656&doi=10.1016%2fj.scitotenv.2020.139358&partnerID=40&md5=cfcba945e09fa091cd5f7f264da60864
"36896647400;56233750500;7006070107;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085006917&doi=10.1016%2fj.virusres.2020.198034&partnerID=40&md5=158be12bc99abbe06925602b1e2e4aaf
"56161942700;36637838000;57188724822;55925310700;35570058400;57217081673;23036647900;14019466600;55251750300;57192719804;14323554300;6602725570;8647079600;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086125064&doi=10.1016%2fj.oraloncology.2020.104844&partnerID=40&md5=24c4ea7763f3964a269565ccb51dc9a0
"56786392200;57188553567;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086066090&doi=10.1016%2fj.chaos.2020.109941&partnerID=40&md5=5477faa62e0c2f4f1c54f2b0abd77d35
"54079679700;56421934200;55969335900;57217137954;57217129136;57217133002;57217132638;57210264203;57217136792;35500040300;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086367794&doi=10.1016%2fj.lfs.2020.117963&partnerID=40&md5=18f2f605dc6809db88f21fd3ec145b1a
"57217014695;21233604200;56340101200;56493274100;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085730800&doi=10.1016%2fj.chaos.2020.109947&partnerID=40&md5=85f9406666154702d168ea02d507fef1
"57213421044;57189235424;56986410600;57211873634;57214240267;57211776166;57214797030;57216934984;6603906837;6602687129;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086121488&doi=10.1016%2fj.lfs.2020.117883&partnerID=40&md5=a9e049a58fa3ddf3f3e650fdab3b86d3
"56160973000;56161060900;36104937000;7003699541;6507035623;57213329710;15065354400;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086090723&doi=10.1016%2fj.ijchy.2020.100034&partnerID=40&md5=dcabf61f64749814a08bc2ba4830f3cb
"55634402100;57216322559;57216320054;57216977548;57195471936;35074658100;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085612326&doi=10.1016%2fj.npbr.2020.05.008&partnerID=40&md5=8700fb390ac085341fab4b28d56f0290
"56817011400;57208678528;57216772056;57191197591;57216773675;55371742600;57208735957;57216772960;57208239316;55967330000;57216774100;6701693410;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084616838&doi=10.1016%2fj.meegid.2020.104351&partnerID=40&md5=1c953628b0b9d24524420cbd1281049f
"57211630424;57202337047;57217066682;57217069298;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086020267&doi=10.1016%2fj.lfs.2020.117905&partnerID=40&md5=f02736b3ac518225a643a622ab3d41dc
"55887347200;57194653625;6603017797;7006664623;6506108683;57217086197;57217129803;56048964200;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086374871&doi=10.1016%2fj.msard.2020.102244&partnerID=40&md5=7be970d41e18a944d52dcebe043fbd55
"57217135304;57217128697;57217131580;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086388091&doi=10.1016%2fj.dsx.2020.06.015&partnerID=40&md5=6c496e933f2ea9e3388d00b6a4b3a8ed
"56908073400;6603410838;6701545353;7006755861;55358590600;7004207098;46461925300;36647362200;55822444800;57194003523;57194005970;6602690687;6701479824;36944994400;57211192776;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086118441&doi=10.1016%2fj.envres.2020.109754&partnerID=40&md5=78a26a050950388fcd43f29cf8d4c598
"36448291000;55926902800;57209408518;57209800214;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085169647&doi=10.1016%2fj.jaerosci.2020.105585&partnerID=40&md5=ac96ce9eda0aec815d3db053c5f2c8da
"57217085470;57217087790;17436043500;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086111552&doi=10.1016%2fj.phrs.2020.104946&partnerID=40&md5=84f8777810a4ac1cfe24a0e35bc3ae03
"55534141202;55911632400;25653002500;55645413400;55253659500;57008220800;8835439000;6604056810;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085700310&doi=10.1016%2fj.phrs.2020.104965&partnerID=40&md5=e399b5590021306bf36b9cb0ec909aed
"56006546800;57198437189;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085303022&doi=10.1016%2fj.dsx.2020.05.037&partnerID=40&md5=4120c88009aaa3ddcf90bf42c51771c2
"12798934900;57201429990;25825908300;7401770050;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084929926&doi=10.1016%2fj.cnsns.2020.105303&partnerID=40&md5=d9c8a3b4cd3cdef7370ada2db92e93c5
"35458459800;35583732500;57209956986;56971732700;57216789049;57211893076;57216783973;35606056100;7003587923;57216348396;10040133100;6701497659;7005951504;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084684792&doi=10.1016%2fj.carpath.2020.107233&partnerID=40&md5=3782ab81b2094af952e46d120b623f18
"57209828935;33867594200;26421192100;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085730824&doi=10.1016%2fj.chaos.2020.109945&partnerID=40&md5=501b716eea23da53cd42d20e6fcfb3f8
"57189471516;57216850043;57209784995;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086125582&doi=10.1016%2fj.lfs.2020.117900&partnerID=40&md5=044df1810f17007d20839868db0fd6f9
"57216897819;57191973236;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085186168&doi=10.1016%2fj.psep.2020.05.029&partnerID=40&md5=6e99a9e86e5523f5014ad386b283cfa0
"56130578000;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084486055&doi=10.1016%2fj.mehy.2020.109812&partnerID=40&md5=3e78fd629044b5fa30ce88f85577208d
"57205642911;55731845500;57216539207;57216538875;57216538036;36116284500;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083821017&doi=10.1016%2fj.clinimag.2020.04.010&partnerID=40&md5=910ede12f901cb3ce8424c5cd7fb06a3
"6603122929;7006707077;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084232181&doi=10.1016%2fj.envpol.2020.114732&partnerID=40&md5=de9b23472c82ae1c7e847e620d86bd37
"13608904100;57215145499;26653616700;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084090230&doi=10.1016%2fj.mehy.2020.109769&partnerID=40&md5=ee49d9633563f371859decb8c9863c76
"57193917330;57208560129;57216556829;57207745753;57216556563;57213778426;57216557222;57216558657;7201871337;57216556951;55936849800;57206210563;35269208300;57216732788;7801573357;8872234300;57216557221;57216557063;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083553872&doi=10.3343alm%2f2020.40.5.351&partnerID=40&md5=e2b7c8ac0df6010f59f7a9644270e795
"55256146300;57217044534;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085934165&doi=10.1016%2fj.jri.2020.103154&partnerID=40&md5=be5cb125dad8989eb2c71be80d1349e2
"57189214571;57217017568;57217016275;57217021693;15737848600;56494673200;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085743148&doi=10.1016%2fj.amjoto.2020.102570&partnerID=40&md5=19213ad2488b11d9770819c2a8554b28
"55553732274;57211435132;57201308625;55372081500;57212462024;56147196900;57217016061;56593117800;6507282369;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085744765&doi=10.1016%2fj.amjoto.2020.102578&partnerID=40&md5=a2b44745c5ef6d1ef5cc55cdd72604d3
"57207150521;57216367519;56518709700;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086365995&doi=10.1016%2fj.ijcard.2020.05.049&partnerID=40&md5=9d6e97ad602b81b27ac4679723f2df80
"55357083000;57208636622;6603896392;6602130465;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085888187&doi=10.1016%2fj.amjoto.2020.102548&partnerID=40&md5=3e7750c3cd791c948b2b001531a2137f
"55774578300;57207687195;57216964269;14825626200;57214982856;55246203600;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085578518&doi=10.1016%2fj.thromres.2020.05.049&partnerID=40&md5=249fb10381c2bbfb6c717616a4fc7fbc
"57216661190;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084483662&doi=10.1016%2fj.mehy.2020.109829&partnerID=40&md5=519f32f22198a088ae35b6bda1431c37
"57216537275;57216536560;57216536566;22134846900;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083811950&doi=10.3343alm%2f2020.40.5.349&partnerID=40&md5=715167e57ad1bf9024985b7418a9d8a0
"56924372200;57203463286;6603697386;57191414397;57217073087;16426013800;57217073927;57217072783;57199245607;9044766400;55706683600;57217074467;57217073181;57217073330;56327136900;7202739770;"	2020	https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086051599&doi=10.1212%2fNXI.0000000000000787&partnerID=40&md5=bed452557509f2b77c667a49eab245c4
